,latitude,longitude,nearest_mrt_distance,nearest_bus_distance,address,postal_code,nearest_mrt_name,nearest_bus_name
4564,1.360810818,103.9505822,683.1918059809366,69.6989342811417,496G TAMPINES AVE 9,523496,TAMPINES EAST MRT STATION,BLK 496F
4565,1.360815279,103.9546403,514.1430623758919,111.40235490749436,470 TAMPINES ST 44,520470,TAMPINES EAST MRT STATION,DUNMAN SEC SCH
4566,1.360815708,103.9516116,614.2553152291708,161.60534688552556,440 TAMPINES ST 43,520440,TAMPINES EAST MRT STATION,BLK 496F
4567,1.360829685,103.8454734,1069.0137077104255,189.29850201709428,241 BISHAN ST 22,570241,ANG MO KIO MRT STATION,BLK 245
4568,1.360844439,103.8451812,1083.0262551238,161.04900618614317,240 BISHAN ST 22,570240,ANG MO KIO MRT STATION,BLK 245
4569,1.360871521,103.7486445,430.6668777397962,179.96705597581973,365 BT BATOK ST 31,650365,BUKIT GOMBAK MRT STATION,BLK 324
4570,1.360882775,103.9375108,1196.4828833112497,99.2908342492006,601B TAMPINES AVE 9,522601,TAMPINES MRT STATION,BLK 602B
4571,1.360919734,103.7499523,322.70628544441286,241.89492895413215,362 BT BATOK ST 31,650362,BUKIT GOMBAK MRT STATION,BLK 347
4572,1.360921551,103.9528921,560.4893309131032,135.93332985888276,477 TAMPINES ST 43,520477,TAMPINES EAST MRT STATION,BLK 484
4573,1.360945938,103.7472824,567.2085395002822,114.95492809464518,318 BT BATOK ST 32,650318,BUKIT GOMBAK MRT STATION,BLK 324
4574,1.361014444,103.7494473,369.70735234283217,245.77234516636545,363 BT BATOK ST 31,650363,BUKIT GOMBAK MRT STATION,BLK 324
4575,1.361017656,103.8553876,1107.0395789009156,165.37828129104426,401 ANG MO KIO AVE 10,560401,ANG MO KIO MRT STATION,BLK 409 MKT / FC
4576,1.361021726,103.9586014,694.9370699226927,147.89462587319989,498B TAMPINES ST 45,521498,TAMPINES EAST MRT STATION,BLK 487B
4577,1.361032221,103.7480914,492.310934993647,125.83208057070972,323 BT BATOK ST 33,650323,BUKIT GOMBAK MRT STATION,BLK 324
4578,1.361067048,103.7506254,292.5310392211844,183.3549283471488,360 BT BATOK ST 31,650360,BUKIT GOMBAK MRT STATION,OPP BLK 347
4579,1.361082639,103.843139,1160.887314075138,128.80848365132732,247 BISHAN ST 22,570247,BRIGHT HILL MRT STATION,BLK 254
4580,1.36108498,103.8446356,1091.2548353700522,132.62627716520947,243 BISHAN ST 22,570243,ANG MO KIO MRT STATION,BLK 245
4581,1.361085756,103.9572248,615.7025026647862,66.99894692200843,489A TAMPINES ST 45,520489,TAMPINES EAST MRT STATION,BLK 489B
4582,1.361113291,103.9535485,560.4361761302265,130.0067838375405,476 TAMPINES ST 44,520476,TAMPINES EAST MRT STATION,BLK 484
4583,1.361113486,103.9595947,776.9035440928398,212.07785364612866,498D TAMPINES ST 45,522498,TAMPINES EAST MRT STATION,BLK 487B
4584,1.36112994,103.9498032,768.1013304842822,108.3948997599399,496E TAMPINES AVE 9,521496,TAMPINES EAST MRT STATION,BLK 496F
4585,1.361206731,103.7469292,615.1785387414734,102.45787224933736,320 BT BATOK ST 33,650320,BUKIT GOMBAK MRT STATION,BLK 324
4586,1.361236856,103.9509961,691.6112613434249,134.7764103618036,496B TAMPINES ST 43,525496,TAMPINES EAST MRT STATION,BLK 496F
4587,1.361240911,103.8437726,1132.019578437515,124.64786891474381,249 BISHAN ST 22,570249,ANG MO KIO MRT STATION,BLK 245
4588,1.361269015,103.8546424,1039.6854344265846,178.41308042083173,403 ANG MO KIO AVE 10,560403,ANG MO KIO MRT STATION,BLK 409 MKT / FC
4589,1.361316993,103.7477412,542.0181638566385,78.99821486764917,321 BT BATOK ST 33,650321,BUKIT GOMBAK MRT STATION,BLK 324
4590,1.361318448,103.8426838,1105.9587695986456,80.69795463202318,256 BISHAN ST 22,570256,BRIGHT HILL MRT STATION,BLK 254
4591,1.36132334,103.9574698,651.8960535258316,37.572504713199635,489B TAMPINES ST 45,521489,TAMPINES EAST MRT STATION,BLK 489B
4592,1.361341729,103.8448747,1052.8993414975737,171.4585183552142,242 BISHAN ST 22,570242,ANG MO KIO MRT STATION,BLK 245
4593,1.361342556,103.8516986,911.4700580779469,72.51295961924104,333 ANG MO KIO AVE 1,560333,ANG MO KIO MRT STATION,OPP BLK 333
4594,1.361343704,103.7512307,296.39219290559777,126.25353439573487,359 BT BATOK ST 31,650359,BUKIT GOMBAK MRT STATION,OPP BLK 347
4595,1.361367355,103.9351933,1424.4868061111433,45.580957672027395,604A TAMPINES AVE 9,521604,TAMPINES MRT STATION,BLK 604A
4596,1.361372943,103.936588,1308.1116918700047,104.98590458854058,601D TAMPINES AVE 9,524601,TAMPINES MRT STATION,OPP BLK 721
4597,1.361373606,103.9372717,1253.958106461486,76.12024774937564,601C TAMPINES AVE 9,523601,TAMPINES MRT STATION,BLK 602B
4598,1.361387487,103.7497292,378.3160602555256,224.48450494131544,354 BT BATOK ST 31,650354,BUKIT GOMBAK MRT STATION,BLK 347
4599,1.36139508,103.7465167,665.5699129457693,121.77843010030307,319 BT BATOK ST 33,650319,BUKIT GOMBAK MRT STATION,BLK 324
4600,1.361397156,103.8432813,1152.4900092528223,115.94887101088426,248 BISHAN ST 22,570248,ANG MO KIO MRT STATION,BLK 254
4601,1.361407351,103.9356272,1390.225768309938,91.93246621348871,604B TAMPINES AVE 9,522604,TAMPINES MRT STATION,BLK 604A
4602,1.361412265,103.7507505,320.93519814762703,144.1000336616712,358 BT BATOK ST 31,650358,BUKIT GOMBAK MRT STATION,OPP BLK 347
4603,1.361433404,103.9526859,621.822249713062,85.519542044723,483 TAMPINES ST 43,520483,TAMPINES EAST MRT STATION,BLK 484
4604,1.361433563,103.9535674,594.8397034721957,101.50346566626516,479 TAMPINES ST 44,520479,TAMPINES EAST MRT STATION,BLK 484
4605,1.361438585,103.7491525,425.94669070279105,197.94970883613462,350 BT BATOK ST 34,650350,BUKIT GOMBAK MRT STATION,BLK 324
4606,1.361477078,103.8553004,1059.1755656519897,119.31254473730262,402 ANG MO KIO AVE 10,560402,ANG MO KIO MRT STATION,BLK 409 MKT / FC
4607,1.361486182,103.9590563,766.9668326742931,183.27479663876906,498E TAMPINES ST 45,523498,TAMPINES EAST MRT STATION,BLK 489B
4608,1.361498194,103.9501211,774.544068811238,137.4019534332387,496D TAMPINES AVE 9,520496,TAMPINES EAST MRT STATION,BLK 496F
4609,1.361540567,103.9580574,706.0887328449586,72.41347265499392,498A TAMPINES ST 45,520498,TAMPINES EAST MRT STATION,BLK 489B
4610,1.361550354,103.9620085,1013.4204623080909,122.64196522609116,149 PASIR RIS ST 13,510149,TAMPINES EAST MRT STATION,OPP BLK 149A
4611,1.361579127,103.8538054,965.1026848624799,96.93271198162851,405 ANG MO KIO AVE 10,560405,ANG MO KIO MRT STATION,OPP CHRIST THE KING CH
4612,1.361597982,103.7494607,415.4405949054912,227.044371437387,352 BT BATOK ST 34,650352,BUKIT GOMBAK MRT STATION,BLK 324
4613,1.361614821,103.8439371,1087.9025360825833,165.13667955345656,250 BISHAN ST 22,570250,ANG MO KIO MRT STATION,BLK 245
4614,1.361630492,103.9530009,631.4642846171936,56.687151257392216,482 TAMPINES ST 43,520482,TAMPINES EAST MRT STATION,BLK 484
4615,1.361654964,103.7508747,341.05206821616963,114.4735680684162,357 BT BATOK ST 31,650357,BUKIT GOMBAK MRT STATION,OPP BLK 347
4616,1.361667384,103.747725,564.8954400098669,44.99202040888076,322 BT BATOK ST 33,650322,BUKIT GOMBAK MRT STATION,BLK 324
4617,1.36166764,103.8427432,1105.3621525065869,50.70077311863838,255 BISHAN ST 22,570255,BRIGHT HILL MRT STATION,BLK 254
4618,1.361670308,103.8519555,882.7537717073658,74.37659185361596,332 ANG MO KIO AVE 1,560332,ANG MO KIO MRT STATION,BLK 332
4619,1.361677671,103.8547265,1005.6099274094337,140.11217964708473,404 ANG MO KIO AVE 10,560404,ANG MO KIO MRT STATION,BLK 409 MKT / FC
4620,1.361679744,103.7448974,842.6780192452319,142.43455044410013,426 BT BATOK WEST AVE 2,650426,BUKIT GOMBAK MRT STATION,BT BATOK HME FOR THE AGED
4621,1.361749564,103.7497987,405.703256877861,196.47499776361533,353 BT BATOK ST 34,650353,BUKIT GOMBAK MRT STATION,BLK 347
4622,1.361779969,103.7505282,368.32214243251315,128.19176377238549,355 BT BATOK ST 31,650355,BUKIT GOMBAK MRT STATION,BLK 347
4623,1.361785655,103.9565325,656.8531787374196,91.57023667574016,489C TAMPINES ST 45,522489,TAMPINES EAST MRT STATION,OPP BLK 489A
4624,1.36179026,103.935872,1398.0087347092315,122.86598020719701,605D TAMPINES ST 61,524605,TAMPINES MRT STATION,BLK 604A
4625,1.36183235,103.7452259,816.0509910058923,178.47523343266158,425 BT BATOK WEST AVE 2,650425,BUKIT GOMBAK MRT STATION,BT BATOK HME FOR THE AGED
4626,1.361851222,103.9370732,1307.5554855825003,90.68502595912524,606D TAMPINES ST 61,524606,TAMPINES MRT STATION,BLK 602B
4627,1.361855358,103.7455369,785.9001055571698,171.8889284784515,424 BT BATOK WEST AVE 2,650424,BUKIT GOMBAK MRT STATION,BLK 419
4628,1.361872359,103.9355624,1429.6547243233003,93.76315722900092,605C TAMPINES ST 61,523605,TAMPINES MRT STATION,BLK 604A
4629,1.361877855,103.7494555,439.8872734761581,214.62708850501542,351 BT BATOK ST 34,650351,BUKIT GOMBAK MRT STATION,ST ANTHONY'S PR SCH
4630,1.361890482,103.9577415,721.7127947784169,43.988703396861155,498M TAMPINES ST 45,529498,TAMPINES EAST MRT STATION,OPP BLK 489A
4631,1.361891722,103.9375069,1278.2993919331047,46.178130421227586,606C TAMPINES ST 61,523606,TAMPINES MRT STATION,BLK 602B
4632,1.361897859,103.9526394,672.1617311494607,47.31678884027433,484 TAMPINES ST 43,520484,TAMPINES EAST MRT STATION,BLK 484
4633,1.361898695,103.9536131,644.6895797713906,74.35961778183506,480 TAMPINES ST 44,520480,TAMPINES EAST MRT STATION,BLK 484
4634,1.361903734,103.9515387,722.409126957395,81.81111314153,493C TAMPINES ST 43,522493,TAMPINES EAST MRT STATION,BLK 493B
4635,1.361910172,103.9586667,777.9926342673164,141.8008400641797,498F TAMPINES ST 45,524498,TAMPINES EAST MRT STATION,BLK 489B
4636,1.361910207,103.8441706,1046.0407152935786,193.87485435353628,251 BISHAN ST 22,570251,ANG MO KIO MRT STATION,BLK 254
4637,1.361913472,103.8552477,1016.0315118493057,80.20786587394166,407 ANG MO KIO AVE 10,560407,ANG MO KIO MRT STATION,BLK 409 MKT / FC
4638,1.361923241,103.8429992,1129.2139411394567,63.95380938774919,254 BISHAN ST 22,570254,BRIGHT HILL MRT STATION,BLK 254
4639,1.361934863,103.7508695,370.73053401519684,89.99141416610975,356 BT BATOK ST 31,650356,BUKIT GOMBAK MRT STATION,BLK 347
4640,1.361947382,103.7461964,725.6373971193407,107.12071617230798,419 BT BATOK WEST AVE 2,650419,BUKIT GOMBAK MRT STATION,BLK 419
4641,1.361984052,103.9606958,932.1358279622742,251.82465582267304,143 PASIR RIS ST 11,510143,TAMPINES EAST MRT STATION,BLK 149A
4642,1.362004539,103.8538799,926.8976836201018,97.9679970927344,406 ANG MO KIO AVE 10,560406,ANG MO KIO MRT STATION,OPP CHRIST THE KING CH
4643,1.362021729,103.9567726,690.4911841597798,64.93106896639223,490A TAMPINES ST 45,520490,TAMPINES EAST MRT STATION,OPP BLK 489A
4644,1.362039881,103.8437576,1063.7133287700055,147.7925214188902,252 BISHAN ST 22,570252,ANG MO KIO MRT STATION,BLK 254
4645,1.362095826,103.74958,451.1914503634175,192.92280386250525,349 BT BATOK ST 34,650349,BUKIT GOMBAK MRT STATION,ST ANTHONY'S PR SCH
4646,1.362100169,103.954909,657.7243169479904,30.193701479295967,491C TAMPINES ST 45,522491,TAMPINES EAST MRT STATION,BLK 491C
4647,1.362111401,103.8507665,809.9130920324784,52.34555642297865,331 ANG MO KIO AVE 1,560331,ANG MO KIO MRT STATION,BLK 331
4648,1.362135303,103.7506174,401.03702812735617,96.10622211619044,348 BT BATOK ST 34,650348,BUKIT GOMBAK MRT STATION,BLK 347
4649,1.362152445,103.950374,814.6453239466199,207.26987879435424,496C TAMPINES ST 43,526496,TAMPINES EAST MRT STATION,BLK 493B
4650,1.36215692,103.7449467,859.5684816987693,152.8979705212707,423 BT BATOK WEST AVE 2,650423,BUKIT GOMBAK MRT STATION,BT BATOK HME FOR THE AGED
4651,1.362164728,103.7476281,606.6284898955253,29.561285480135403,324 BT BATOK ST 33,650324,BUKIT GOMBAK MRT STATION,BLK 324
4652,1.362189055,103.7457749,779.6490943603943,131.69718452837805,422 BT BATOK WEST AVE 2,650422,BUKIT GOMBAK MRT STATION,BLK 419
4653,1.362243147,103.8431024,1095.7048403255378,79.69469286417491,253 BISHAN ST 22,570253,ANG MO KIO MRT STATION,BLK 254
4654,1.362265899,103.9520601,733.5675591258373,24.812668501285195,493B TAMPINES AVE 9,521493,TAMPINES EAST MRT STATION,BLK 493B
4655,1.362265994,103.9620786,1068.187332381531,96.56188840909996,148 PASIR RIS ST 13,510148,TAMPINES EAST MRT STATION,BLK 149A
4656,1.362270342,103.7511929,397.82355663325035,39.016045915952496,347 BT BATOK ST 34,650347,BUKIT GOMBAK MRT STATION,BLK 347
4657,1.362271539,103.9541857,677.9093829654943,112.56484759187046,491B TAMPINES AVE 9,521491,TAMPINES EAST MRT STATION,BLK 491C
4658,1.362278449,103.9581219,780.0031131634952,95.32536900961821,498G TAMPINES ST 45,525498,TAMPINES EAST MRT STATION,OPP BLK 489A
4659,1.362301658,103.9374018,1320.3011196280772,85.21750409057799,606B TAMPINES ST 61,522606,TAMPINES MRT STATION,BLK 602B
4660,1.362323152,103.7522172,397.62941157656047,75.40421945464188,383 BT BATOK WEST AVE 5,650383,BUKIT GOMBAK MRT STATION,OPP BLK 347
4661,1.362327219,103.8935108,968.786819513568,92.65044363356985,7 HOUGANG AVE 3,530007,KOVAN MRT STATION,AFT HOUGANG AVE 3
4662,1.362371183,103.9351928,1497.320577398674,105.97398400499178,605B TAMPINES ST 61,522605,TAMPINES MRT STATION,BLK 604A
