name,amenity_type,LatLng,lat,lon
FAIRPRICE,shopping,"1.32594069200441,103.931640022396",1.32594069200441,103.931640022396
FAIRPRICE,shopping,"1.36979940374161,103.87303579046",1.36979940374161,103.87303579046
PRIME SUPERMARKET,shopping,"1.32328959946584,103.924149636877",1.32328959946584,103.924149636877
-,shopping,"1.30811749102335,103.861188606169",1.30811749102335,103.861188606169
SHENG SIONG SUPERMARKET,shopping,"1.32000040187831,103.887363064677",1.32000040187831,103.887363064677
GIANT,shopping,"1.331426846711,103.94825705568",1.331426846711,103.94825705568
FAIRPRICE,shopping,"1.32476040143251,103.924370232312",1.32476040143251,103.924370232312
fairprice,shopping,"1.30134714783304,103.907183612906",1.30134714783304,103.907183612906
SHENG SIONG SUPERMARKET,shopping,"1.30778509510261,103.857010982845",1.30778509510261,103.857010982845
SHENG SIONG SUPERMARKET,shopping,"1.33143368026417,103.936865404278",1.33143368026417,103.936865404278
SHENG SIONG SUPERMARKET,shopping,"1.31423937033551,103.870914031459",1.31423937033551,103.870914031459
PRIME SUPERMARKET,shopping,"1.32062504871279,103.934734222428",1.32062504871279,103.934734222428
U Stars Supermarket,shopping,"1.33212313291916,103.93105149637",1.33212313291916,103.93105149637
HAO MART,shopping,"1.33177300757048,103.924236461237",1.33177300757048,103.924236461237
FAIRPRICE,shopping,"1.31230757275549,103.925234546756",1.31230757275549,103.925234546756
HAO MART,shopping,"1.33545353246777,103.863387980398",1.33545353246777,103.863387980398
WAHOO,shopping,"1.31595937666575,103.925443851261",1.31595937666575,103.925443851261
FAIRPRICE,shopping,"1.32855656206109,103.885349899665",1.32855656206109,103.885349899665
FAIRPRICE,shopping,"1.30837730734642,103.908009188333",1.30837730734642,103.908009188333
-,shopping,"1.38062798768557,103.741520103731",1.38062798768557,103.741520103731
SHENG SIONG SUPERMARKET,shopping,"1.35239358298744,103.71575950591",1.35239358298744,103.71575950591
GIANT,shopping,"1.37805614752086,103.738931794069",1.37805614752086,103.738931794069
COLD STORAGE,shopping,"1.36012368217462,103.767542220363",1.36012368217462,103.767542220363
FAIRPRICE,shopping,"1.34633552457315,103.712430373455",1.34633552457315,103.712430373455
Seng Eng,shopping,"1.35151847519437,103.719496480131",1.35151847519437,103.719496480131
PRIME SUPERMARKET,shopping,"1.35892457118178,103.750397174291",1.35892457118178,103.750397174291
PRIME SUPERMARKET,shopping,"1.37677749544409,103.744548948082",1.37677749544409,103.744548948082
PRIME SUPERMARKET,shopping,"1.34201784072118,103.691483114884",1.34201784072118,103.691483114884
PRIME SUPERMARKET,shopping,"1.38079049641025,103.75195441174",1.38079049641025,103.75195441174
COLD STORAGE,shopping,"1.35831705249927,103.749579868748",1.35831705249927,103.749579868748
JURONG ISLAND MINIMART,shopping,"1.33314578370484,103.695248109449",1.33314578370484,103.695248109449
COLD STORAGE,shopping,"1.34994543559348,103.725180466645",1.34994543559348,103.725180466645
G & G WHOLESALE & MARKETING,shopping,"1.43594536031501,103.754008428765",1.43594536031501,103.754008428765
MCP FAIRMART,shopping,"1.35925940866068,103.75069463109",1.35925940866068,103.75069463109
PRIME SUPERMARKET,shopping,"1.34874387926183,103.698298710842",1.34874387926183,103.698298710842
FAIRPRICE,shopping,"1.38493874036122,103.745022476677",1.38493874036122,103.745022476677
FAIRPRICE,shopping,"1.3455045062724,103.945588355383",1.3455045062724,103.945588355383
U Stars Supermarket,shopping,"1.37860239032585,103.941978177673",1.37860239032585,103.941978177673
FAIRPRICE,shopping,"1.39423719717117,103.913047323223",1.39423719717117,103.913047323223
AZ SUPERMART,shopping,"1.33784319448553,103.90875594109",1.33784319448553,103.90875594109
FAIRPRICE,shopping,"1.35542177253675,103.934315234737",1.35542177253675,103.934315234737
YES Supermarket,shopping,"1.34922419580696,103.934912515373",1.34922419580696,103.934912515373
COLD STORAGE,shopping,"1.38187771301641,103.897039857818",1.38187771301641,103.897039857818
COLD STORAGE,shopping,"1.37210169874539,103.931999887543",1.37210169874539,103.931999887543
FAIRPRICE,shopping,"1.38142684369104,103.929677915956",1.38142684369104,103.929677915956
FAIRPRICE,shopping,"1.38233698966981,103.893607838756",1.38233698966981,103.893607838756
SUZYAMEER FROZEN,shopping,"1.35226231425316,103.953586491358",1.35226231425316,103.953586491358
COLD STORAGE,shopping,"1.35425637962115,103.945071748027",1.35425637962115,103.945071748027
FAIRPRICE,shopping,"1.37173508334316,103.894234783936",1.37173508334316,103.894234783936
GIANT,shopping,"1.37461117497015,103.937175821555",1.37461117497015,103.937175821555
SHENG SIONG SUPERMARKET,shopping,"1.40371939757402,103.906138006707",1.40371939757402,103.906138006707
ang mo supermarket,shopping,"1.39944615081314,103.916054653165",1.39944615081314,103.916054653165
begonia supermarket,shopping,"1.34753519689194,103.951702776881",1.34753519689194,103.951702776881
FAIRPRICE FINEST,shopping,"1.36511490572797,103.865159501442",1.36511490572797,103.865159501442
PRIME SUPERMARKET,shopping,"1.35209060355776,103.879314590828",1.35209060355776,103.879314590828
BENG POH MINI MART,shopping,"1.36644646508851,103.92606538369",1.36644646508851,103.92606538369
COLD STORAGE,shopping,"1.37331270061833,103.886367847223",1.37331270061833,103.886367847223
FAIRPRICE,shopping,"1.40461003085618,103.908665597491",1.40461003085618,103.908665597491
LI LI CHENG SUPERMARKET (PUNGGOL) PTE. LTD.,shopping,"1.40230301367166,103.901262391698",1.40230301367166,103.901262391698
COLD STORAGE,shopping,"1.40053114998822,103.910536919134",1.40053114998822,103.910536919134
VIVA MART ENTERPRISES,shopping,"1.33733862669183,103.903735075266",1.33733862669183,103.903735075266
SHENG SIONG SUPERMARKET,shopping,"1.35595238706011,103.945937400867",1.35595238706011,103.945937400867
SFERM,shopping,"1.36428136996969,103.86513393838",1.36428136996969,103.86513393838
SHENG SIONG SUPERMARKET,shopping,"1.41081926900094,103.900371677782",1.41081926900094,103.900371677782
SHENG SIONG SUPERMARKET,shopping,"1.36968625501963,103.947922425135",1.36968625501963,103.947922425135
U Stars Supermarket,shopping,"1.40541353588128,103.896823897352",1.40541353588128,103.896823897352
FAIRPRICE,shopping,"1.37743006696183,103.903712864065",1.37743006696183,103.903712864065
HAO MART,shopping,"1.40800694944027,103.899074357998",1.40800694944027,103.899074357998
GIANT,shopping,"1.40566048045603,103.911991277154",1.40566048045603,103.911991277154
RAW MARKET,shopping,"1.37558830923856,103.960839727163",1.37558830923856,103.960839727163
FAIRPRICE FINEST,shopping,"1.40640964880099,103.902130352627",1.40640964880099,103.902130352627
GIANT,shopping,"1.36645364010349,103.964598499523",1.36645364010349,103.964598499523
COLD STORAGE,shopping,"1.39205314156706,103.89507054384",1.39205314156706,103.89507054384
FAIRPRICE,shopping,"1.34866394011079,103.938577027336",1.34866394011079,103.938577027336
U Stars Supermarket,shopping,"1.40322712524584,103.89538702242",1.40322712524584,103.89538702242
HAO MART,shopping,"1.36026524882674,103.958372350188",1.36026524882674,103.958372350188
SHENG SIONG SUPERMARKET,shopping,"1.36707357525622,103.964632225014",1.36707357525622,103.964632225014
U Stars Supermarket,shopping,"1.38977026274295,103.892787161183",1.38977026274295,103.892787161183
U Stars Supermarket,shopping,"1.35126411286423,103.929363834798",1.35126411286423,103.929363834798
SHENG SIONG SUPERMARKET,shopping,"1.3552264706361,103.931626253992",1.3552264706361,103.931626253992
SHENG SIONG SUPERMARKET,shopping,"1.40262197348865,103.916519598298",1.40262197348865,103.916519598298
-,shopping,"1.35530904178242,103.887857183262",1.35530904178242,103.887857183262
FAIRPRICE,shopping,"1.40278015725693,103.913215101343",1.40278015725693,103.913215101343
The Seafood Market Place by Song Fish,shopping,"1.35236829566862,103.943812302253",1.35236829566862,103.943812302253
J-MART JAPANESE FOOD MARKET,shopping,"1.35236829566862,103.943812302253",1.35236829566862,103.943812302253
The Seafood Market Place by Song Fish,shopping,"1.40278015725693,103.913215101343",1.40278015725693,103.913215101343
HAO MART,shopping,"1.39991156763461,103.919353979151",1.39991156763461,103.919353979151
SHENG SIONG SUPERMARKET,shopping,"1.40205998268188,103.892211658905",1.40205998268188,103.892211658905
-,shopping,"1.43153255083691,103.827987575179",1.43153255083691,103.827987575179
-,shopping,"1.43505698925938,103.787004308703",1.43505698925938,103.787004308703
-,shopping,"1.32212392900686,103.770265903384",1.32212392900686,103.770265903384
FAIRPRICE,shopping,"1.45384518789713,103.819543348113",1.45384518789713,103.819543348113
FAIRPRICE,shopping,"1.44954485621129,103.81872759237",1.44954485621129,103.81872759237
GIANT,shopping,"1.45273624315703,103.817249275768",1.45273624315703,103.817249275768
MM SUNDRY SHOP,shopping,"1.45464655649548,103.804476731799",1.45464655649548,103.804476731799
COLD STORAGE,shopping,"1.44058856161847,103.800990519771",1.44058856161847,103.800990519771
COLD STORAGE,shopping,"1.32325040079253,103.767260053747",1.32325040079253,103.767260053747
COLD STORAGE,shopping,"1.42969848626288,103.835776491468",1.42969848626288,103.835776491468
COLD STORAGE,shopping,"1.44175296834191,103.82479165671",1.44175296834191,103.82479165671
FAIRPRICE,shopping,"1.30922984207133,103.792660857646",1.30922984207133,103.792660857646
AJMAL TRADE MART,shopping,"1.40631205409106,103.760561705557",1.40631205409106,103.760561705557
COLD STORAGE,shopping,"1.45000861656514,103.814110899773",1.45000861656514,103.814110899773
PHAN NEE TRADING,shopping,"1.4613885444488,103.818111265911",1.4613885444488,103.818111265911
COLD STORAGE,shopping,"1.43600784474269,103.78568873405",1.43600784474269,103.78568873405
SHENG SIONG SUPERMARKET,shopping,"1.45074973335289,103.796846514064",1.45074973335289,103.796846514064
SHENG SIONG SUPERMARKET,shopping,"1.45010000958897,103.784100658514",1.45010000958897,103.784100658514
PRIME SUPERMARKET,shopping,"1.42539842469037,103.833259035976",1.42539842469037,103.833259035976
BHANDARI INTERNATIONAL,shopping,"1.45025875777465,103.794823954933",1.45025875777465,103.794823954933
BISMILLAH MINIMART,shopping,"1.40754124403461,103.758128230666",1.40754124403461,103.758128230666
FAIRPRICE,shopping,"1.43106395485681,103.790454078756",1.43106395485681,103.790454078756
de esperto minimart,shopping,"1.45208365880504,103.792084389706",1.45208365880504,103.792084389706
FORTUNE SUPERMARKET,shopping,"1.45551208632599,103.814540285666",1.45551208632599,103.814540285666
7SEVEN,shopping,"1.45605972919051,103.786436914993",1.45605972919051,103.786436914993
SHENG SIONG SUPERMARKET,shopping,"1.3882402168269,103.76957538706",1.3882402168269,103.76957538706
FORTUNE SUPERMARKET,shopping,"1.44834155029683,103.801057143543",1.44834155029683,103.801057143543
RYAN'S GROCERY,shopping,"1.33661378718238,103.786974822749",1.33661378718238,103.786974822749
COLD STORAGE,shopping,"1.33669726404395,103.783723416319",1.33669726404395,103.783723416319
AJMAL TRADING GROUP,shopping,"1.46150164054498,103.809471515497",1.46150164054498,103.809471515497
ASHA MINIMART,shopping,"1.40860253518183,103.759758955688",1.40860253518183,103.759758955688
SHENG SIONG SUPERMARKET,shopping,"1.4331228398318,103.84166098599",1.4331228398318,103.84166098599
HAO MART,shopping,"1.37343025396585,103.773924079454",1.37343025396585,103.773924079454
HAO MART,shopping,"1.45026201889682,103.822534715231",1.45026201889682,103.822534715231
-,shopping,"1.45132505713202,103.79109517658",1.45132505713202,103.79109517658
FAIRPRICE,shopping,"1.37843100800213,103.762842789877",1.37843100800213,103.762842789877
U Stars Supermarket,shopping,"1.41517413065244,103.839827784744",1.41517413065244,103.839827784744
Maa Supermarket,shopping,"1.45132505713202,103.79109517658",1.45132505713202,103.79109517658
The Seafood Market Place by Song Fish,shopping,"1.42969848626288,103.835776491468",1.42969848626288,103.835776491468
SHENG SIONG SUPERMARKET,shopping,"1.38400582466296,103.771029603101",1.38400582466296,103.771029603101
GREEN VENTURES,shopping,"1.45334363120531,103.795682398584",1.45334363120531,103.795682398584
SHENG SIONG SUPERMARKET,shopping,"1.43354318137534,103.77988189197",1.43354318137534,103.77988189197
FAIRPRICE,shopping,"1.42875460572994,103.836324536111",1.42875460572994,103.836324536111
FAIRPRICE,shopping,"1.43974951798078,103.800720711621",1.43974951798078,103.800720711621
U Stars Supermarket,shopping,"1.44062992421831,103.806198056529",1.44062992421831,103.806198056529
SHENG SIONG SUPERMARKET,shopping,"1.44885564679911,103.832409172149",1.44885564679911,103.832409172149
FAIRPRICE,shopping,"1.30849288050575,103.784598100953",1.30849288050575,103.784598100953
FAIRPRICE FINEST,shopping,"1.41795288501536,103.841268831617",1.41795288501536,103.841268831617
TASTY FARM,shopping,"1.43974951798078,103.800720711621",1.43974951798078,103.800720711621
SHENG SIONG SUPERMARKET,shopping,"1.42006293748965,103.843561434577",1.42006293748965,103.843561434577
SHENG SIONG SUPERMARKET,shopping,"1.44679259535344,103.80548353376",1.44679259535344,103.80548353376
SHENG SIONG SUPERMARKET,shopping,"1.43109807246887,103.798507621177",1.43109807246887,103.798507621177
-,shopping,"1.36891617080101,103.834499516963",1.36891617080101,103.834499516963
ANG MO SUPERMARKET,shopping,"1.44565250579578,103.831432705545",1.44565250579578,103.831432705545
RAJ AGRO TRADING,shopping,"1.42813508856242,103.753311327334",1.42813508856242,103.753311327334
AJMAL TRADING GROUP,shopping,"1.42813508856242,103.753311327334",1.42813508856242,103.753311327334
PRIME FOOD & GROCER,shopping,"1.42841338853064,103.84997365333",1.42841338853064,103.84997365333
YEO EXPRESS,shopping,"1.38057053056182,103.76973269177",1.38057053056182,103.76973269177
FAIRPRICE,shopping,"1.34888843900173,103.849691980373",1.34888843900173,103.849691980373
FAIRPRICE FINEST,shopping,"1.35042215656701,103.848826189269",1.35042215656701,103.848826189269
COLD STORAGE,shopping,"1.35954177325561,103.885167372726",1.35954177325561,103.885167372726
CHIN GUAN HIN MINIMART,shopping,"1.36271446291047,103.893980503167",1.36271446291047,103.893980503167
FAIRPRICE,shopping,"1.37253315637342,103.893883460466",1.37253315637342,103.893883460466
FAIRPRICE,shopping,"1.37361830380888,103.885748856217",1.37361830380888,103.885748856217
FAIRPRICE,shopping,"1.35754686861981,103.883962381949",1.35754686861981,103.883962381949
FAIRPRICE,shopping,"1.37571530699875,103.879472337592",1.37571530699875,103.879472337592
CHOP AH TAT MINI SUPERMARKET,shopping,"1.36620554681345,103.895152424666",1.36620554681345,103.895152424666
COLD STORAGE,shopping,"1.36900809318444,103.958696603631",1.36900809318444,103.958696603631
FAIRPRICE,shopping,"1.3724564071358,103.949763493981",1.3724564071358,103.949763493981
GIANT,shopping,"1.35436493607477,103.960042189097",1.35436493607477,103.960042189097
ONE SUPERMARKET,shopping,"1.35345315769813,103.953009918868",1.35345315769813,103.953009918868
GIANT,shopping,"1.34922419580696,103.934912515373",1.34922419580696,103.934912515373
FAIRPRICE,shopping,"1.35250468330971,103.944682574769",1.35250468330971,103.944682574769
PRIME SUPERMARKET,shopping,"1.3487449454775,103.934024716838",1.3487449454775,103.934024716838
Prime Food & Grocer,shopping,"1.35236829566862,103.943812302253",1.35236829566862,103.943812302253
SHENG SIONG SUPERMARKET,shopping,"1.33824203227296,103.923303932165",1.33824203227296,103.923303932165
FAIRPRICE,shopping,"1.33737622539858,103.921741211998",1.33737622539858,103.921741211998
FAIRPRICE,shopping,"1.33166814812852,103.850487239503",1.33166814812852,103.850487239503
FAIRPRICE,shopping,"1.36032331939995,103.953129640464",1.36032331939995,103.953129640464
FAIRPRICE,shopping,"1.34836421842072,103.948158723814",1.34836421842072,103.948158723814
FAIRPRICE,shopping,"1.39250410994833,103.904483668323",1.39250410994833,103.904483668323
FAIRPRICE,shopping,"1.38493202140034,103.901558018666",1.38493202140034,103.901558018666
FAIRPRICE FINEST,shopping,"1.35466902496424,103.830919782333",1.35466902496424,103.830919782333
GIANT,shopping,"1.33361936151806,103.850978678264",1.33361936151806,103.850978678264
SHENG SIONG SUPERMARKET,shopping,"1.35184499157062,103.836053648292",1.35184499157062,103.836053648292
PRIME SUPERMARKET,shopping,"1.3537029714401,103.890680792553",1.3537029714401,103.890680792553
FAIRPRICE,shopping,"1.33285542884681,103.847092284316",1.33285542884681,103.847092284316
PRIME SUPERMARKET,shopping,"1.39649861628108,103.908866307025",1.39649861628108,103.908866307025
PRIME SUPERMARKET,shopping,"1.39484816528775,103.896042268385",1.39484816528775,103.896042268385
GIANT,shopping,"1.37262666876272,103.853976743801",1.37262666876272,103.853976743801
GIANT,shopping,"1.3808503546459,103.879309094304",1.3808503546459,103.879309094304
GIANT,shopping,"1.33211277447272,103.857378073376",1.33211277447272,103.857378073376
GIANT EXPRESS,shopping,"1.33295923556348,103.914941831232",1.33295923556348,103.914941831232
FAIRPRICE,shopping,"1.323653452481,103.910853623161",1.323653452481,103.910853623161
ang mo,shopping,"1.37169878879803,103.879948293051",1.37169878879803,103.879948293051
FAIRPRICE,shopping,"1.35722283118337,103.843785252615",1.35722283118337,103.843785252615
SHENG SIONG SUPERMARKET,shopping,"1.33904479783226,103.85554106336",1.33904479783226,103.85554106336
COLD STORAGE,shopping,"1.3792452907016,103.887832017102",1.3792452907016,103.887832017102
FAIRPRICE,shopping,"1.37976754317116,103.936207567321",1.37976754317116,103.936207567321
MURUGAN TRADERS,shopping,"1.30849533074696,103.85574632461",1.30849533074696,103.85574632461
HAO MART,shopping,"1.29307884763132,103.851261982149",1.29307884763132,103.851261982149
The Iron Grocer,shopping,"1.31474015468409,103.859504689114",1.31474015468409,103.859504689114
The Gourmet Pantry,shopping,"1.30834380578061,103.83263001321",1.30834380578061,103.83263001321
Jasons Deli By Cold Storage,shopping,"1.30397974144505,103.832032328465",1.30397974144505,103.832032328465
Ryan's Grocery,shopping,"1.29380235105066,103.831757911057",1.29380235105066,103.831757911057
FAIRPRICE,shopping,"1.30512222179237,103.851438822181",1.30512222179237,103.851438822181
Mmmm!,shopping,"1.31996748439185,103.843850630993",1.31996748439185,103.843850630993
FORTUNE SUPERMARKET,shopping,"1.33828365922679,103.858467966719",1.33828365922679,103.858467966719
PANDANOW,shopping,"1.28152914902378,103.838861143362",1.28152914902378,103.838861143362
PRIME SUPERMARKET,shopping,"1.33369947750043,103.870796085779",1.33369947750043,103.870796085779
SHENG SIONG SUPERMARKET,shopping,"1.39183688254074,103.871190376558",1.39183688254074,103.871190376558
AIM,shopping,"1.2936577245386,103.855081226245",1.2936577245386,103.855081226245
FAIRPRICE FINEST,shopping,"1.29012765494819,103.816552347869",1.29012765494819,103.816552347869
Big Harvest Supermarket,shopping,"1.32281193728737,103.852026274201",1.32281193728737,103.852026274201
BOOTLE'S,shopping,"1.28933450823794,103.827590181043",1.28933450823794,103.827590181043
CHOROK MARKET,shopping,"1.30048912114759,103.839325098352",1.30048912114759,103.839325098352
FAMILY NEEDS,shopping,"1.30231590504573,103.862331661034",1.30231590504573,103.862331661034
CHINESE INTERNATIONAL COMMODITY CITY,shopping,"1.28413397178419,103.842519972666",1.28413397178419,103.842519972666
Meidi-Ya Supermarket,shopping,"1.29260544462492,103.859724944443",1.29260544462492,103.859724944443
Our Boss,shopping,"1.3261931252986,103.812056012335",1.3261931252986,103.812056012335
-,shopping,"1.3834407291726,103.875489703255",1.3834407291726,103.875489703255
Green Olive Group,shopping,"1.28413397178419,103.842519972666",1.28413397178419,103.842519972666
MB Supermart,shopping,"1.3225873518737,103.861107276991",1.3225873518737,103.861107276991
Atas Palate,shopping,"1.27870608494088,103.848418970551",1.27870608494088,103.848418970551
JAPANHOLIC,shopping,"1.27870608494088,103.848418970551",1.27870608494088,103.848418970551
MEATMAN,shopping,"1.35511675331775,103.830147972899",1.35511675331775,103.830147972899
Maturo,shopping,"1.30231590504573,103.862331661034",1.30231590504573,103.862331661034
Sol Mart,shopping,"1.32044103104797,103.844192628979",1.32044103104797,103.844192628979
SANKRANTI FRESH,shopping,"1.308907388657,103.856134843824",1.308907388657,103.856134843824
DON DON DONKI,shopping,"1.29485990186642,103.860333693777",1.29485990186642,103.860333693777
FAIRPRICE,shopping,"1.31553964446015,103.898764895693",1.31553964446015,103.898764895693
PRIME SUPERMARKET,shopping,"1.33429242412799,103.878746207181",1.33429242412799,103.878746207181
SHENG SIONG SUPERMARKET,shopping,"1.32463573076034,103.931068829397",1.32463573076034,103.931068829397
MCP FAIRMART,shopping,"1.33233468349262,103.938051284737",1.33233468349262,103.938051284737
FAIRPRICE,shopping,"1.3078273680821,103.884763845679",1.3078273680821,103.884763845679
FAIRPRICE,shopping,"1.35403939780038,103.870851534185",1.35403939780038,103.870851534185
HAO MART,shopping,"1.30706075671037,103.9237697621",1.30706075671037,103.9237697621
HAO MART,shopping,"1.31179544227276,103.936894506125",1.31179544227276,103.936894506125
sing hiong market bakery,shopping,"1.33312324236673,103.878841894011",1.33312324236673,103.878841894011
Hoe Kee Huat Supermarket,shopping,"1.34064293639026,103.85433449712",1.34064293639026,103.85433449712
COLD STORAGE,shopping,"1.30240462507128,103.876638148971",1.30240462507128,103.876638148971
FAIRPRICE,shopping,"1.35640628728788,103.986211815854",1.35640628728788,103.986211815854
COLD STORAGE,shopping,"1.30560569433107,103.91537607851",1.30560569433107,103.91537607851
-,shopping,"1.32119096792976,103.903554516253",1.32119096792976,103.903554516253
FAIRPRICE XTRA,shopping,"1.35076935257845,103.872296143862",1.35076935257845,103.872296143862
COLD STORAGE,shopping,"1.35076935257845,103.872296143862",1.35076935257845,103.872296143862
FAIRPRICE,shopping,"1.33233468349262,103.938051284737",1.33233468349262,103.938051284737
I-TEC SUPERMART,shopping,"1.31398908654685,103.887764410928",1.31398908654685,103.887764410928
EN FROZEN,shopping,"1.31649443408571,103.896941669743",1.31649443408571,103.896941669743
COLD STORAGE,shopping,"1.3098709702541,103.902354993065",1.3098709702541,103.902354993065
FAIRPRICE,shopping,"1.31398908654685,103.887764410928",1.31398908654685,103.887764410928
ULTRAMART,shopping,"1.31784654920578,104.017872967146",1.31784654920578,104.017872967146
FAIRPRICE FINEST,shopping,"1.33408359331373,103.962946083391",1.33408359331373,103.962946083391
Mmmm!,shopping,"1.33408359331373,103.962946083391",1.33408359331373,103.962946083391
New Zealand Fresh,shopping,"1.31212247482399,103.911185983674",1.31212247482399,103.911185983674
SARATHI STORE,shopping,"1.33748492906751,103.887004163685",1.33748492906751,103.887004163685
FAIRPRICE,shopping,"1.33491977663975,103.963653900382",1.33491977663975,103.963653900382
FAIRPRICE,shopping,"1.32473632812103,103.929256259726",1.32473632812103,103.929256259726
FAIRPRICE,shopping,"1.32424554153984,103.941568704132",1.32424554153984,103.941568704132
COLD STORAGE,shopping,"1.31284706410149,103.923788580901",1.31284706410149,103.923788580901
FAIRPRICE,shopping,"1.30385030375719,103.902850370889",1.30385030375719,103.902850370889
COLD STORAGE,shopping,"1.3317758150305,103.946201241591",1.3317758150305,103.946201241591
SHENG SIONG SUPERMARKET,shopping,"1.33263381545601,103.867151673726",1.33263381545601,103.867151673726
FAIRPRICE,shopping,"1.30307515150401,103.873149707591",1.30307515150401,103.873149707591
FAIRPRICE,shopping,"1.34270592355576,103.953024618234",1.34270592355576,103.953024618234
HAO MART,shopping,"1.31474238838871,103.8945518516",1.31474238838871,103.8945518516
Meat Collective,shopping,"1.30373387351391,103.89649832916",1.30373387351391,103.89649832916
COLD STORAGE,shopping,"1.31881487007651,103.892580778514",1.31881487007651,103.892580778514
Zac Butchery,shopping,"1.31577965015377,103.925935676204",1.31577965015377,103.925935676204
FOODIE MARKET PLACE,shopping,"1.30608655778768,103.896150403005",1.30608655778768,103.896150403005
ABEDIN MINIMART,shopping,"1.31420608181449,103.88669948112",1.31420608181449,103.88669948112
SHENG SIONG SUPERMARKET,shopping,"1.32918105126141,103.888248441219",1.32918105126141,103.888248441219
FAIRPRICE,shopping,"1.33631557522577,103.888825620348",1.33631557522577,103.888825620348
JSJ MINIMART,shopping,"1.32187768746827,103.987506651389",1.32187768746827,103.987506651389
TIM'S FROZEN,shopping,"1.32062504871279,103.934734222428",1.32062504871279,103.934734222428
FAIRPRICE,shopping,"1.31893132637472,103.894482925602",1.31893132637472,103.894482925602
HAO MART,shopping,"1.31935026360524,103.943632360195",1.31935026360524,103.943632360195
HAO MART,shopping,"1.31398908654685,103.887764410928",1.31398908654685,103.887764410928
JMD RETAIL,shopping,"1.30416447022908,103.896326993346",1.30416447022908,103.896326993346
FAIRPRICE FINEST,shopping,"1.3603410066102,103.98907755021",1.3603410066102,103.98907755021
The Seafood Market Place by Song Fish,shopping,"1.31885611019401,103.89406715568",1.31885611019401,103.89406715568
FAIRPRICE,shopping,"1.31885611019401,103.89406715568",1.31885611019401,103.89406715568
SHENG SIONG SUPERMARKET,shopping,"1.36113645824177,103.937425593435",1.36113645824177,103.937425593435
PRIME SUPERMARKET,shopping,"1.41124703512714,103.897501361265",1.41124703512714,103.897501361265
U Stars Supermarket,shopping,"1.34922419580696,103.934912515373",1.34922419580696,103.934912515373
DANISHA TRADING,shopping,"1.37743006696183,103.903712864065",1.37743006696183,103.903712864065
The Foodcellar,shopping,"1.36140252859334,103.883163889476",1.36140252859334,103.883163889476
Our Boss,shopping,"1.37860239032585,103.941978177673",1.37860239032585,103.941978177673
REDMAN BY PHOON HUAT,shopping,"1.38142684369104,103.929677915956",1.38142684369104,103.929677915956
PandaMart,shopping,"1.35348082277147,103.878828134896",1.35348082277147,103.878828134896
PandaMart,shopping,"1.42088392750942,103.912199519838",1.42088392750942,103.912199519838
JO MARKET,shopping,"1.3555484823662,103.945616071023",1.3555484823662,103.945616071023
DON DON DONKI,shopping,"1.38142684369104,103.929677915956",1.38142684369104,103.929677915956
Ace Dynamic,shopping,"1.35206196118771,103.860698338514",1.35206196118771,103.860698338514
PRIME SUPERMARKET,shopping,"1.36463646143194,103.937173937407",1.36463646143194,103.937173937407
Cut Butchery,shopping,"1.36511490572797,103.865159501442",1.36511490572797,103.865159501442
Toko Warisan Halal Frozen,shopping,"1.35226231425316,103.953586491358",1.35226231425316,103.953586491358
SHENG SIONG SUPERMARKET,shopping,"1.43515895067377,103.776023343198",1.43515895067377,103.776023343198
PRIME SUPERMARKET,shopping,"1.44436832551494,103.816263881257",1.44436832551494,103.816263881257
SHENG SIONG SUPERMARKET,shopping,"1.44315121142693,103.775164777049",1.44315121142693,103.775164777049
ANY MO SUPERMARKET,shopping,"1.44631506781839,103.813936813705",1.44631506781839,103.813936813705
SHENG SIONG SUPERMARKET,shopping,"1.40969393759909,103.756910810773",1.40969393759909,103.756910810773
ANG MO SUPERMARKET,shopping,"1.43808788056635,103.803764959272",1.43808788056635,103.803764959272
FAIRPRICE,shopping,"1.44349544527985,103.830345369213",1.44349544527985,103.830345369213
The Seafood Market Place by Song Fish,shopping,"1.37992045176243,103.764357180314",1.37992045176243,103.764357180314
REDMAN BY PHOON HUAT,shopping,"1.37992045176243,103.764357180314",1.37992045176243,103.764357180314
Meat United,shopping,"1.33669726404395,103.783723416319",1.33669726404395,103.783723416319
Neue Mart,shopping,"1.3364085024668,103.768270552015",1.3364085024668,103.768270552015
THYME TO MEAT,shopping,"1.3361924255042,103.768352501927",1.3361924255042,103.768352501927
CHENNAI TRADING & SUPERMART,shopping,"1.46092468732297,103.817179770561",1.46092468732297,103.817179770561
NAWAS GLOBAL,shopping,"1.43830097418883,103.745481915822",1.43830097418883,103.745481915822
PHOON HUAT,shopping,"1.42991554202388,103.836473396124",1.42991554202388,103.836473396124
Maison Marie,shopping,"1.3578110348449,103.768080632959",1.3578110348449,103.768080632959
KARAIKUDI MINIMART,shopping,"1.45200129785274,103.79268387285",1.45200129785274,103.79268387285
7mall shop,shopping,"1.31909317868113,103.912132946824",1.31909317868113,103.912132946824
BNM TRADING,shopping,"1.31034574970684,103.901856226132",1.31034574970684,103.901856226132
al forno,shopping,"1.31190105580921,103.921875613238",1.31190105580921,103.921875613238
Ever+,shopping,"1.30676742950645,103.906559306672",1.30676742950645,103.906559306672
GrabMart - Southeast,shopping,"1.3167232592555,103.902443640278",1.3167232592555,103.902443640278
