name,amenity_type,LatLng,lat,lon
kml_82,food,"1.28000481198881,103.826013285715",1.28000481198881,103.826013285715
kml_83,food,"1.28695275198944,103.808127999318",1.28695275198944,103.808127999318
kml_84,food,"1.28823055540002,103.839945947186",1.28823055540002,103.839945947186
kml_85,food,"1.34531247026793,103.731579747132",1.34531247026793,103.731579747132
kml_86,food,"1.34344213770991,103.737781231485",1.34344213770991,103.737781231485
kml_87,food,"1.3412597060095,103.697404254467",1.3412597060095,103.697404254467
kml_88,food,"1.34964224318434,103.71844754363",1.34964224318434,103.71844754363
kml_89,food,"1.30739616009942,103.884130183315",1.30739616009942,103.884130183315
kml_90,food,"1.28733076703987,103.818338919994",1.28733076703987,103.818338919994
kml_91,food,"1.43993283228134,103.800696448529",1.43993283228134,103.800696448529
kml_92,food,"1.30228513841822,103.906338526157",1.30228513841822,103.906338526157
kml_93,food,"1.30577514781108,103.915761950557",1.30577514781108,103.915761950557
kml_94,food,"1.44388181695611,103.777203165702",1.44388181695611,103.777203165702
kml_95,food,"1.28011223513205,103.844827863123",1.28011223513205,103.844827863123
kml_96,food,"1.29323622090658,103.802903901116",1.29323622090658,103.802903901116
kml_97,food,"1.28499102169498,103.842578750107",1.28499102169498,103.842578750107
kml_98,food,"1.32473884451035,103.93056047823",1.32473884451035,103.93056047823
kml_99,food,"1.32418782817919,103.941132372619",1.32418782817919,103.941132372619
kml_100,food,"1.31189235691653,103.839562687644",1.31189235691653,103.839562687644
kml_101,food,"1.30576537802761,103.863891012338",1.30576537802761,103.863891012338
kml_102,food,"1.30825156309798,103.885833217727",1.30825156309798,103.885833217727
kml_103,food,"1.27590752450201,103.791402660553",1.27590752450201,103.791402660553
kml_104,food,"1.37343413973246,103.951543034782",1.37343413973246,103.951543034782
kml_105,food,"1.30100146521405,103.854211645499",1.30100146521405,103.854211645499
kml_106,food,"1.2878581025663,103.818402623449",1.2878581025663,103.818402623449
kml_107,food,"1.37238494002145,103.828994204342",1.37238494002145,103.828994204342
kml_108,food,"1.3631571201113,103.866737484646",1.3631571201113,103.866737484646
kml_109,food,"1.27391379857001,103.807943567416",1.27391379857001,103.807943567416
kml_110,food,"1.27271579716508,103.82211725658",1.27271579716508,103.82211725658
kml_111,food,"1.28508825756819,103.832348785334",1.28508825756819,103.832348785334
kml_112,food,"1.33809268551386,103.84473162196",1.33809268551386,103.84473162196
kml_113,food,"1.33454816495637,103.851999137527",1.33454816495637,103.851999137527
kml_114,food,"1.3384747524617,103.849513484035",1.3384747524617,103.849513484035
kml_115,food,"1.33603882157063,103.852941556275",1.33603882157063,103.852941556275
kml_116,food,"1.33523145909678,103.857036007166",1.33523145909678,103.857036007166
kml_117,food,"1.3402608349586,103.854395279214",1.3402608349586,103.854395279214
kml_118,food,"1.31502804429519,103.871620273635",1.31502804429519,103.871620273635
kml_119,food,"1.28524640047048,103.845818885585",1.28524640047048,103.845818885585
kml_120,food,"1.31188972115897,103.759166093858",1.31188972115897,103.759166093858
kml_121,food,"1.31180301004196,103.759751321019",1.31180301004196,103.759751321019
kml_122,food,"1.32294306204189,103.855137696535",1.32294306204189,103.855137696535
kml_123,food,"1.32342175143826,103.85406806286",1.32342175143826,103.85406806286
kml_124,food,"1.42501763803265,103.844747581861",1.42501763803265,103.844747581861
kml_125,food,"1.43144768831222,103.828537609942",1.43144768831222,103.828537609942
